packageName,className,methodName,apis
com.stratio.cassandra.lucene.testsAT.search,RangeSearchWithDocValuesIT,testRangeUUIDField1,[junit:junit]
com.stratio.cassandra.lucene.testsAT.type_validation.single_column_valid_types,FloatMapperValidTypesIndexCreationIT,"","[com.stratio.cassandra:cassandra-lucene-index-builder,junit:junit]"
com.stratio.cassandra.lucene.testsAT.type_validation.single_column_valid_types,GeoShapeMapperValidTypesIndexCreationIT,test,"[com.stratio.cassandra:cassandra-lucene-index-builder,junit:junit]"
com.stratio.cassandra.lucene.testsAT.udt,UDTIndexingIT,before,"[com.stratio.cassandra:cassandra-lucene-index-builder,junit:junit]"
com.stratio.cassandra.lucene.testsAT.varia,InOperatorWithWideRowsIT,testQueryWithPartitionKeyIn,"[com.stratio.cassandra:cassandra-lucene-index-builder,junit:junit]"
com.stratio.cassandra.lucene.testsAT.varia,RangeTombstoneIT,testRangeTombstoneCloseOpen,[junit:junit]
com.stratio.cassandra.lucene.schema.analysis,AnalyzerBuilder,analyzer,[org.apache.lucene:lucene-core]
com.stratio.cassandra.lucene.schema.mapping,BigIntegerMapperTest,testValueDate,[junit:junit]
com.stratio.cassandra.lucene.schema.mapping,FloatMapperTest,testJsonSerializationDefaults,[junit:junit]
com.stratio.cassandra.lucene.schema.mapping,GeoShapeMapperTest,testAddFieldsWithValidPolygon2,"[junit:junit,org.apache.lucene:lucene-core]"
com.stratio.cassandra.lucene.search,SearchBuildersTest,testRange,[junit:junit]
com.stratio.cassandra.lucene.testsAT.geospatial,GeoShapeSearchOverGeoShapesIT,after,[junit:junit]
com.stratio.cassandra.lucene.testsAT.geospatial,GeoShapeSearchOverGeoShapesIT,testIsWithinPoint9,[junit:junit]
com.stratio.cassandra.lucene.testsAT.geospatial,GeoShapeSearchSpatialOperationsIT,testCase1,"[com.stratio.cassandra:cassandra-lucene-index-builder,junit:junit]"
com.stratio.cassandra.lucene.testsAT.search,PrefixSearchIT,testPrefixVarcharField2,"[com.stratio.cassandra:cassandra-lucene-index-builder,junit:junit]"
com.stratio.cassandra.lucene.testsAT.search,RangeSearchWithDocValuesIT,testRangeBigintField4,"[com.stratio.cassandra:cassandra-lucene-index-builder,junit:junit]"
com.stratio.cassandra.lucene.testsAT.type_validation,MultipleColumnRejectTypesIndexCreationIT,regExValues,"[com.stratio.cassandra:cassandra-lucene-index-builder,junit:junit]"
com.stratio.cassandra.lucene.testsAT.type_validation.single_column_valid_types,IntegerMapperValidTypesIndexCreationIT,before,[junit:junit]
com.stratio.cassandra.lucene.testsAT.udt,UDTValidationIT,testInvalidCreateIndex3,"[com.datastax.cassandra:cassandra-driver-core,com.stratio.cassandra:cassandra-lucene-index-builder,junit:junit]"
com.stratio.cassandra.lucene.testsAT.varia,StatelessSearchWithSkinnyRowsIT,testFilter,"[com.datastax.cassandra:cassandra-driver-core,com.stratio.cassandra:cassandra-lucene-index-builder,junit:junit]"
com.stratio.cassandra.lucene.testsAT.varia,TokenRangeWithWideRowsMultiClusteringIT,testTokenSearch10,[junit:junit]
com.stratio.cassandra.lucene.testsAT.varia,TokenRangeWithWideRowsMultiPartitionIT,testTokenSearch5,[junit:junit]
com.stratio.cassandra.lucene.common,GeoTransformationConvexHullTest,testConvexHullTransformationToString,[junit:junit]
com.stratio.cassandra.lucene.schema.mapping,BigDecimalMapperTest,testValueStringMaxPositive,[junit:junit]
com.stratio.cassandra.lucene.schema.mapping,BooleanMapperTest,testSortedField,"[junit:junit,org.apache.lucene:lucene-core]"
com.stratio.cassandra.lucene.schema.mapping,StringMapperTest,testValueFloatWithDecimalCeil,[junit:junit]
com.stratio.cassandra.lucene.schema.mapping,StringMapperTest,testValueLong,[junit:junit]
com.stratio.cassandra.lucene.search.condition,GeoDistanceCondition,doQuery,"[org.apache.lucene:lucene-core,org.apache.lucene:lucene-spatial]"
com.stratio.cassandra.lucene.testsAT.search,MatchSearchWithDocValuesIT,testMatchASCII3,[junit:junit]
com.stratio.cassandra.lucene.testsAT.search,SortedSearchIT,testSimpleSortFieldStringAsc,"[com.stratio.cassandra:cassandra-lucene-index-builder,junit:junit]"
com.stratio.cassandra.lucene.testsAT.util.monitoring,CassandraJolokiaClient,read,[org.jolokia:jolokia-client-java]
com.stratio.cassandra.lucene.schema.analysis,StandardAnalyzersTest,testGetItalianPreBuiltAnalyzer,"[junit:junit,org.apache.lucene:lucene-analyzers-common,org.apache.lucene:lucene-core]"
com.stratio.cassandra.lucene.schema.mapping,DateMapperTest,testBaseDoubleWithDecimal,[junit:junit]
com.stratio.cassandra.lucene.schema.mapping,FloatMapperTest,testIndexedField,"[junit:junit,org.apache.lucene:lucene-core]"
com.stratio.cassandra.lucene.schema.mapping,GeoPointMapperTest,testConstructorWithEmptyLatitude,[junit:junit]
com.stratio.cassandra.lucene.search.condition,Condition,doQuery,[org.apache.lucene:lucene-core]
com.stratio.cassandra.lucene.search.condition,NoneConditionTest,testToString,[junit:junit]
com.stratio.cassandra.lucene.testsAT.partitioning,PartitioningOnVirtualNodeIT,beforeClass,[junit:junit]
com.stratio.cassandra.lucene.testsAT.story,SimpleKeyIndexHandlingIT,testCreateIndexAfterInsertions,"[com.stratio.cassandra:cassandra-lucene-index-builder,junit:junit]"
com.stratio.cassandra.lucene.testsAT.util,CassandraUtilsBuilder,withStaticColumn,[com.stratio.cassandra:cassandra-lucene-index-builder]
com.stratio.cassandra.lucene.testsAT.util,CassandraUtilsUpdate,where,[com.datastax.cassandra:cassandra-driver-core]
com.stratio.cassandra.lucene.builder,JSONBuilder,build,[com.fasterxml.jackson.core:jackson-databind]
com.stratio.cassandra.lucene.schema.analysis,StandardAnalyzersTest,testGetFrenchPreBuiltAnalyzer,"[junit:junit,org.apache.lucene:lucene-analyzers-common,org.apache.lucene:lucene-core]"
com.stratio.cassandra.lucene.schema.mapping,BigIntegerMapperTest,testConstructorWithAllArgs,[junit:junit]
com.stratio.cassandra.lucene.schema.mapping,BitemporalMapperTest,testAddFieldsWithVtToSmallerThanVtFromFromLongColumn,[junit:junit]
com.stratio.cassandra.lucene.schema.mapping,BitemporalMapperTest,testReadFieldFromBigDecimalColumn,[junit:junit]
com.stratio.cassandra.lucene.schema.mapping,GeoPointMapper,sortField,[org.apache.lucene:lucene-core]
com.stratio.cassandra.lucene.testsAT.deletion,SimpleKeyDataDeletionIT,"",[junit:junit]
com.stratio.cassandra.lucene.testsAT.issues,Issue18IT,test,"[com.stratio.cassandra:cassandra-lucene-index-builder,junit:junit]"
com.stratio.cassandra.lucene.testsAT.search,RangeSearchWithDocValuesIT,testRangeDoubleField4,"[com.stratio.cassandra:cassandra-lucene-index-builder,junit:junit]"
com.stratio.cassandra.lucene.testsAT.search,SortedSearchIT,testSortWithGeoDistanceFilterNotReversed,"[com.stratio.cassandra:cassandra-lucene-index-builder,junit:junit]"
com.stratio.cassandra.lucene.testsAT.util,CassandraConnection,connect,[com.datastax.cassandra:cassandra-driver-core]
com.stratio.cassandra.lucene.common,JsonSerializer,fromString,[com.fasterxml.jackson.core:jackson-databind]
com.stratio.cassandra.lucene.schema.analysis,StandardAnalyzersTest,testGetSoraniPreBuiltAnalyzer,"[junit:junit,org.apache.lucene:lucene-analyzers-common,org.apache.lucene:lucene-core]"
com.stratio.cassandra.lucene.schema.mapping,BitemporalMapper,indexableFields,[org.apache.lucene:lucene-core]
com.stratio.cassandra.lucene.schema.mapping,DateRangeMapper,"",[org.apache.lucene:lucene-spatial]
com.stratio.cassandra.lucene.schema.mapping,FloatMapperTest,testSortedField,"[junit:junit,org.apache.lucene:lucene-core]"
com.stratio.cassandra.lucene.schema.mapping,StringMapperTest,testValueUUID,[junit:junit]
com.stratio.cassandra.lucene.search.condition,ContainsConditionTest,testBuildNumbers,[junit:junit]
com.stratio.cassandra.lucene.search.condition,DateRangeCondition,doQuery,"[org.apache.lucene:lucene-core,org.apache.lucene:lucene-spatial]"
com.stratio.cassandra.lucene.testsAT.search,MatchSearchWithDocValuesIT,"",[junit:junit]
com.stratio.cassandra.lucene.testsAT.search,PhraseSearchIT,testPhraseListField5,"[com.stratio.cassandra:cassandra-lucene-index-builder,junit:junit]"
com.stratio.cassandra.lucene.testsAT.search,PhraseSearchIT,testPhraseMapFieldWithAlias2,"[com.stratio.cassandra:cassandra-lucene-index-builder,junit:junit]"
com.stratio.cassandra.lucene.testsAT.search,RangeSearchWithDocValuesIT,testRangeDoubleField1,[junit:junit]
com.stratio.cassandra.lucene.testsAT.search,RegexpSearchIT,testRegexpVarcharField5,"[com.stratio.cassandra:cassandra-lucene-index-builder,junit:junit]"
com.stratio.cassandra.lucene.testsAT.search,SortedSearchIT,testMatchMAp,"[com.stratio.cassandra:cassandra-lucene-index-builder,junit:junit]"
com.stratio.cassandra.lucene.testsAT.udt,TupleIndexingIT,testSearchGeoPointTuple,"[com.datastax.cassandra:cassandra-driver-core,com.stratio.cassandra:cassandra-lucene-index-builder,junit:junit]"
com.stratio.cassandra.lucene.schema.mapping,BigIntegerMapperTest,testValueFloatMinNegative,[junit:junit]
com.stratio.cassandra.lucene.schema.mapping,BlobMapperTest,testIndexedField,"[junit:junit,org.apache.lucene:lucene-core]"
com.stratio.cassandra.lucene.schema.mapping,FloatMapperTest,testValueByte,[junit:junit]
com.stratio.cassandra.lucene.schema.mapping,InetMapperTest,testSortedField,"[junit:junit,org.apache.lucene:lucene-core]"
com.stratio.cassandra.lucene.testsAT.deletion,ComplexKeyDataDeletionIT,"",[junit:junit]
com.stratio.cassandra.lucene.testsAT.geospatial,GeoShapeSearchOverGeoShapesIT,testContainsPoint8,[junit:junit]
com.stratio.cassandra.lucene.testsAT.geospatial,GeoShapeSearchSpatialOperationsIT,testCase5WithIntersection,"[com.stratio.cassandra:cassandra-lucene-index-builder,junit:junit]"
com.stratio.cassandra.lucene.testsAT.search,BooleanSearchIT,"",[junit:junit]
com.stratio.cassandra.lucene.testsAT.search,MatchSearchIT,testMatchTimeUUIDField3,"[com.datastax.cassandra:cassandra-driver-core,com.stratio.cassandra:cassandra-lucene-index-builder,junit:junit]"
com.stratio.cassandra.lucene.testsAT.search,MatchSearchIT,testMatchUUIDField1,"[com.datastax.cassandra:cassandra-driver-core,com.stratio.cassandra:cassandra-lucene-index-builder,junit:junit]"
com.stratio.cassandra.lucene.testsAT.search,PhraseSearchIT,testPhraseSetField2,"[com.stratio.cassandra:cassandra-lucene-index-builder,junit:junit]"
com.stratio.cassandra.lucene.testsAT.search,SortedSearchIT,testSortWithGeoDistanceFilterReversed,"[com.stratio.cassandra:cassandra-lucene-index-builder,junit:junit]"
com.stratio.cassandra.lucene.testsAT.udt,UDTIndexingIT,testNonCompleteUDT,"[com.stratio.cassandra:cassandra-lucene-index-builder,junit:junit]"
com.stratio.cassandra.lucene.schema.analysis,StandardStopwordsTest,testGetHungarianPreBuiltAnalyzer,"[junit:junit,org.apache.lucene:lucene-analyzers-common]"
com.stratio.cassandra.lucene.search.condition,RangeConditionTest,testIntegerClose,"[junit:junit,org.apache.lucene:lucene-core]"
com.stratio.cassandra.lucene.testsAT.search,MatchSearchIT,testMatchDouble1,"[com.stratio.cassandra:cassandra-lucene-index-builder,junit:junit]"
com.stratio.cassandra.lucene.testsAT.search,MatchSearchWithDocValuesIT,testMatchBoolean5,"[com.datastax.cassandra:cassandra-driver-core,junit:junit]"
com.stratio.cassandra.lucene.testsAT.story,ComplexKeyDataHandlingIT,"",[junit:junit]
com.stratio.cassandra.lucene.testsAT.udt,UDTIndexingIT,"",[junit:junit]
com.stratio.cassandra.lucene.builder,BuilderTest,testGeoDistanceConditionFull,[junit:junit]
com.stratio.cassandra.lucene.common,DateParserTest,testParseFloatInvalid,[junit:junit]
com.stratio.cassandra.lucene.schema.mapping,BigDecimalMapperTest,testJsonSerializationDefaults,[junit:junit]
com.stratio.cassandra.lucene.schema.mapping,BigIntegerMapperTest,testValueIntegerMinNegative,[junit:junit]
com.stratio.cassandra.lucene.schema.mapping,BitemporalMapperTest,testAddFieldsOnlyThese,"[junit:junit,org.apache.lucene:lucene-core]"
com.stratio.cassandra.lucene.schema.mapping,IntegerMapperTest,testValueShort,[junit:junit]
com.stratio.cassandra.lucene.schema.mapping,StringMapperTest,testJsonSerialization,[junit:junit]
com.stratio.cassandra.lucene.search.condition,GeoDistanceTest,testParseDecametres,[junit:junit]
com.stratio.cassandra.lucene.testsAT.deletion,MultipleKeyDataDeletionIT,"",[junit:junit]
com.stratio.cassandra.lucene.testsAT.deletion,MultipleKeyDataDeletionIT,testTotalPartitionDeletion,"[com.stratio.cassandra:cassandra-lucene-index-builder,junit:junit]"
com.stratio.cassandra.lucene.testsAT.search,FuzzySearchIT,testFuzzyTextFieldWithoutTranspositions,"[com.stratio.cassandra:cassandra-lucene-index-builder,junit:junit]"
com.stratio.cassandra.lucene.testsAT.search,PrefixSearchIT,testPrefixListField2,"[com.stratio.cassandra:cassandra-lucene-index-builder,junit:junit]"
com.stratio.cassandra.lucene.testsAT.search,PrefixSearchIT,testPrefixListField4,"[com.stratio.cassandra:cassandra-lucene-index-builder,junit:junit]"
com.stratio.cassandra.lucene.testsAT.search,RangeSearchIT,testRangeInteger4,"[com.stratio.cassandra:cassandra-lucene-index-builder,junit:junit]"
com.stratio.cassandra.lucene.testsAT.udt,CheckNonFrozenUDTIT,testNotFrozenUDTList,"[com.datastax.cassandra:cassandra-driver-core,junit:junit]"
com.stratio.cassandra.lucene.testsAT.varia,SearchWithLongWideRowsIT,before,[junit:junit]
com.stratio.cassandra.lucene.testsAT.varia,StatelessSearchWithSkinnyRowsIT,"",[junit:junit]
com.stratio.cassandra.lucene.builder,BuilderTest,testPrefixConditionFull,[junit:junit]
com.stratio.cassandra.lucene.schema,SchemaAnalyzerTest,testGetAnalyzerNotExistent,"[junit:junit,org.apache.lucene:lucene-analyzers-common,org.apache.lucene:lucene-core]"
com.stratio.cassandra.lucene.schema.mapping,BigDecimalMapperTest,testSortedField,"[junit:junit,org.apache.lucene:lucene-core]"
com.stratio.cassandra.lucene.schema.mapping,BigIntegerMapperTest,testValueIntegerMaxNegative,[junit:junit]
com.stratio.cassandra.lucene.schema.mapping,BitemporalMapperTest,testReadFieldFromTimeUUIDColumn,"[junit:junit,org.apache.cassandra:cassandra-all]"
com.stratio.cassandra.lucene.schema.mapping,BlobMapperTest,testValueByteBuffer,"[junit:junit,org.apache.cassandra:cassandra-all]"
com.stratio.cassandra.lucene.schema.mapping,InetMapperTest,testValueNull,[junit:junit]
com.stratio.cassandra.lucene.schema.mapping,KeywordMapper,sortedField,[org.apache.lucene:lucene-core]
com.stratio.cassandra.lucene.testsAT.issues,Issue246IT,"",[junit:junit]
com.stratio.cassandra.lucene.testsAT.search,FuzzySearchIT,testFuzzySetField4,"[com.stratio.cassandra:cassandra-lucene-index-builder,junit:junit]"
com.stratio.cassandra.lucene.testsAT.search,MatchSearchIT,testMatchBlobField4,"[com.datastax.cassandra:cassandra-driver-core,com.stratio.cassandra:cassandra-lucene-index-builder,junit:junit]"
com.stratio.cassandra.lucene.testsAT.search,PrefixSearchIT,testPrefixMapFieldWithAlias3,"[com.stratio.cassandra:cassandra-lucene-index-builder,junit:junit]"
com.stratio.cassandra.lucene.testsAT.search,RangeSearchIT,testRangeVarcharField5,"[com.stratio.cassandra:cassandra-lucene-index-builder,junit:junit]"
com.stratio.cassandra.lucene.testsAT.type_validation.single_column_valid_types,StringMapperValidTypesIndexCreationIT,test,"[com.stratio.cassandra:cassandra-lucene-index-builder,junit:junit]"
com.stratio.cassandra.lucene.testsAT.varia,SASICompatibilityIT,before,"[com.stratio.cassandra:cassandra-lucene-index-builder,junit:junit]"
com.stratio.cassandra.lucene.schema,SchemaAnalyzerTest,testStaticGetAnalyzer,"[junit:junit,org.apache.lucene:lucene-analyzers-common,org.apache.lucene:lucene-core]"
com.stratio.cassandra.lucene.schema,SchemaBuilderTest,testFromJSONWithEmptyAnalyzers,"[junit:junit,org.apache.lucene:lucene-analyzers-common,org.apache.lucene:lucene-core]"
com.stratio.cassandra.lucene.schema.mapping,BigDecimalMapperTest,testValueBytePositiveMinSort,[junit:junit]
com.stratio.cassandra.lucene.schema.mapping,BitemporalMapperTest,testReadFieldFromFloatColumn,[junit:junit]
com.stratio.cassandra.lucene.schema.mapping,GeoPointMapperTest,testGetLatitudeFromShortColumn,[junit:junit]
com.stratio.cassandra.lucene.search.condition,DateRangeConditionTest,testJsonSerializationDefaults,[junit:junit]
com.stratio.cassandra.lucene.search.condition,RangeConditionTest,testDoubleOpen,"[junit:junit,org.apache.lucene:lucene-core]"
com.stratio.cassandra.lucene.testsAT.search,MatchSearchWithDocValuesIT,testMatchInet2,[junit:junit]
com.stratio.cassandra.lucene.testsAT.search,MatchSearchWithDocValuesIT,testMatchInteger1,[junit:junit]
com.stratio.cassandra.lucene.testsAT.search,PrefixSearchIT,testPrefixAsciiField1,"[com.stratio.cassandra:cassandra-lucene-index-builder,junit:junit]"
com.stratio.cassandra.lucene.testsAT.search,RangeSearchIT,testRangeInteger3,"[com.stratio.cassandra:cassandra-lucene-index-builder,junit:junit]"
com.stratio.cassandra.lucene.testsAT.story,ComplexKeyIndexHandlingIT,testCreateIndexAfterInsertions,"[com.stratio.cassandra:cassandra-lucene-index-builder,junit:junit]"
com.stratio.cassandra.lucene.testsAT.story,ComposedKeyDataHandlingIT,testUpdate,"[com.stratio.cassandra:cassandra-lucene-index-builder,junit:junit]"
com.stratio.cassandra.lucene.testsAT.type_validation.single_column_valid_types,GeoShapeMapperValidTypesIndexCreationIT,before,[junit:junit]
com.stratio.cassandra.lucene.testsAT.udt,TupleIndexingIT,before,"[com.datastax.cassandra:cassandra-driver-core,com.stratio.cassandra:cassandra-lucene-index-builder,junit:junit]"
com.stratio.cassandra.lucene.builder,BuilderTest,testTokenPartitioner,[junit:junit]
com.stratio.cassandra.lucene.schema.mapping,BigDecimalMapperTest,testValueDecimalDigitsNegative,[junit:junit]
com.stratio.cassandra.lucene.search,SearchTest,testUsesSorting,[junit:junit]
com.stratio.cassandra.lucene.search.condition,AllConditionTest,testJsonSerialization,[junit:junit]
com.stratio.cassandra.lucene.search.condition,DateRangeConditionTest,testBuildString,[junit:junit]
com.stratio.cassandra.lucene.search.condition,DateRangeConditionTest,testJsonSerializationNumber,[junit:junit]
com.stratio.cassandra.lucene.search.condition,GeoShapeConditionTest,testQueryIsWithIn,"[junit:junit,org.apache.lucene:lucene-core,org.apache.lucene:lucene-spatial]"
com.stratio.cassandra.lucene.testsAT.search,MatchSearchWithDocValuesIT,testMatchUUID3,"[com.datastax.cassandra:cassandra-driver-core,junit:junit]"
com.stratio.cassandra.lucene.testsAT.search,PhraseSearchIT,testPhraseMapFieldWithAlias4,"[com.stratio.cassandra:cassandra-lucene-index-builder,junit:junit]"
com.stratio.cassandra.lucene.testsAT.search,PhraseSearchIT,testPhraseTextField1,"[com.stratio.cassandra:cassandra-lucene-index-builder,junit:junit]"
com.stratio.cassandra.lucene.testsAT.search,SortedSearchIT,testSortIntegerAsc,"[com.stratio.cassandra:cassandra-lucene-index-builder,junit:junit]"
com.stratio.cassandra.lucene.testsAT.story,SimpleKeyIndexHandlingIT,testRecreateIndexAfterInsertions,"[com.stratio.cassandra:cassandra-lucene-index-builder,junit:junit]"
com.stratio.cassandra.lucene.common,GeospatialUtilsJTSTest,testParseWKTMultiline,[junit:junit]
com.stratio.cassandra.lucene.search,SearchBuilderTest,testJson,[junit:junit]
com.stratio.cassandra.lucene.search.condition,GeoBBoxConditionTest,testQueryWithPointMapper,"[junit:junit,org.apache.lucene:lucene-core,org.apache.lucene:lucene-spatial]"
com.stratio.cassandra.lucene.search.condition,RangeConditionTest,testJsonSerializationString,[junit:junit]
com.stratio.cassandra.lucene.testsAT.partitioning,PartitioningOnVirtualNodeIT,testVNodesWithOneAndAHalfNumTokensVNodePerPartition,[junit:junit]
com.stratio.cassandra.lucene.testsAT.search,BitemporalSearchIT,testBitemporalSearchFuture5,"[com.stratio.cassandra:cassandra-lucene-index-builder,junit:junit]"
com.stratio.cassandra.lucene.testsAT.search,MatchSearchWithDocValuesIT,testMatchBlob5,[junit:junit]
com.stratio.cassandra.lucene.testsAT.varia,MultiMappingIT,after,[junit:junit]
com.stratio.cassandra.lucene.testsAT.varia,RangeTombstoneIT,testRangeTombstoneInfiniteClose,[junit:junit]
com.stratio.cassandra.lucene.schema.mapping,BigDecimalMapperTest,testValueExtremeSort,[junit:junit]
com.stratio.cassandra.lucene.schema.mapping,BigDecimalMapperTest,testValueStringMinNegative,[junit:junit]
com.stratio.cassandra.lucene.schema.mapping,BitemporalMapperTest,testConstructorWithBlankTtTo,[junit:junit]
com.stratio.cassandra.lucene.schema.mapping,DateMapper,indexedField,[org.apache.lucene:lucene-core]
com.stratio.cassandra.lucene.schema.mapping,DoubleMapperTest,testValueShort,[junit:junit]
com.stratio.cassandra.lucene.schema.mapping,GeoPointMapperTest,testConstructorWithNullLatitude,[junit:junit]
com.stratio.cassandra.lucene.schema.mapping,GeoPointMapperTest,testGetLongitudeWithNullColumn,[junit:junit]
com.stratio.cassandra.lucene.schema.mapping,UUIDMapperTest,testValueInteger,[junit:junit]
com.stratio.cassandra.lucene.search.sort,SimpleSortFieldTest,testEquals,[junit:junit]
com.stratio.cassandra.lucene.testsAT.search,FuzzySearchIT,testFuzzyMapFieldTestWithAlias1,"[com.datastax.cassandra:cassandra-driver-core,com.stratio.cassandra:cassandra-lucene-index-builder,junit:junit]"
com.stratio.cassandra.lucene.testsAT.search,RangeSearchIT,testRangeListField3,"[com.stratio.cassandra:cassandra-lucene-index-builder,junit:junit]"
com.stratio.cassandra.lucene.testsAT.story,MultipleKeyDataHandlingIT,testSingleInsertion,"[com.stratio.cassandra:cassandra-lucene-index-builder,junit:junit]"
com.stratio.cassandra.lucene.testsAT.ttl,SelectTotalExpiredTTLSkinnyRowsIT,"",[junit:junit]
com.stratio.cassandra.lucene.testsAT.varia,SearchWithLongWideRowsIT,testFilterAll1200,"[com.stratio.cassandra:cassandra-lucene-index-builder,junit:junit]"
com.stratio.cassandra.lucene.testsAT.varia,SortWithSkinnyRowsIT,testSortPartitionAsc,"[com.stratio.cassandra:cassandra-lucene-index-builder,junit:junit]"
com.stratio.cassandra.lucene.testsAT.varia,TokenRangeWithWideRowsMultiPartitionIT,testTokenSearch10,[junit:junit]
com.stratio.cassandra.lucene.builder,BuilderTest,testBooleanMapperDefaults,[junit:junit]
com.stratio.cassandra.lucene.builder,BuilderTest,testGeoShapeCentroid,[junit:junit]
com.stratio.cassandra.lucene.builder,JSONBuilder,"","[com.fasterxml.jackson.core:jackson-core,com.fasterxml.jackson.core:jackson-databind]"
com.stratio.cassandra.lucene.schema.mapping,BlobMapperTest,testConstructorWithAllArgs,[junit:junit]
com.stratio.cassandra.lucene.search.condition,GeoBBoxConditionTest,testBuildTooSmallMinLatitude,[junit:junit]
com.stratio.cassandra.lucene.search.condition,GeoDistanceConditionTest,testQueryMin,[junit:junit]
com.stratio.cassandra.lucene.testsAT.geospatial,GeoShapeSearchOverGeoShapesIT,testContainsPoint10,[junit:junit]
com.stratio.cassandra.lucene.testsAT.search,FuzzySearchIT,testFuzzyTextFieldWith1MaxEdits,"[com.stratio.cassandra:cassandra-lucene-index-builder,junit:junit]"
com.stratio.cassandra.lucene.testsAT.search,PrefixSearchIT,testPrefixSetField1,"[com.stratio.cassandra:cassandra-lucene-index-builder,junit:junit]"
com.stratio.cassandra.lucene.testsAT.search,RangeSearchWithDocValuesIT,testRangeDecimalField5,"[com.stratio.cassandra:cassandra-lucene-index-builder,junit:junit]"
com.stratio.cassandra.lucene.testsAT.story,ComposedKeyDataHandlingIT,testMultipleDeletion,"[com.stratio.cassandra:cassandra-lucene-index-builder,junit:junit]"
com.stratio.cassandra.lucene.testsAT.varia,AllowFilteringWith1000SimilarRowsIT,testAllowFilteringAndLimit1001,[junit:junit]
com.stratio.cassandra.lucene.testsAT.varia,LargeFieldIT,"",[junit:junit]
com.stratio.cassandra.lucene.builder,BuilderTest,testFailingSerialization,"[com.fasterxml.jackson.core:jackson-databind,junit:junit]"
com.stratio.cassandra.lucene.schema.mapping,BigDecimalMapperTest,testValueByteNegativePositiveSort,[junit:junit]
com.stratio.cassandra.lucene.schema.mapping,Mapper,sortField,[org.apache.lucene:lucene-core]
com.stratio.cassandra.lucene.search.condition,SingleColumnConditionTest,testBuildDefaults,[junit:junit]
com.stratio.cassandra.lucene.testsAT.deletion,ComposedKeyDataDeletionIT,testListElementDeletion,"[com.datastax.cassandra:cassandra-driver-core,com.stratio.cassandra:cassandra-lucene-index-builder,junit:junit]"
com.stratio.cassandra.lucene.testsAT.geospatial,GeoShapeSearchOverGeoShapesIT,filter,[com.stratio.cassandra:cassandra-lucene-index-builder]
com.stratio.cassandra.lucene.testsAT.partitioning,PartitioningOnVirtualNodeIT,testVNodesWithFloorNumTokensDiv2VNodePerPartition,[junit:junit]
com.stratio.cassandra.lucene.testsAT.search,MatchSearchIT,testMatchIntegerField1,"[com.stratio.cassandra:cassandra-lucene-index-builder,junit:junit]"
com.stratio.cassandra.lucene.testsAT.search,SortedSearchIT,"",[junit:junit]
com.stratio.cassandra.lucene.testsAT.varia,InOperatorWithSkinnyRowsIT,before,"[com.stratio.cassandra:cassandra-lucene-index-builder,junit:junit]"
com.stratio.cassandra.lucene.testsAT.varia,MultiMappingIT,testAliasQuery,"[com.stratio.cassandra:cassandra-lucene-index-builder,junit:junit]"
com.stratio.cassandra.lucene.schema,Schema,analyzer,[org.apache.lucene:lucene-core]
com.stratio.cassandra.lucene.schema.analysis,StandardAnalyzersTest,testGetArmenianPreBuiltAnalyzer,"[junit:junit,org.apache.lucene:lucene-analyzers-common,org.apache.lucene:lucene-core]"
com.stratio.cassandra.lucene.schema.analysis,StandardAnalyzersTest,testStandardAnalyzerFromNameUpperCase,"[junit:junit,org.apache.lucene:lucene-core]"
com.stratio.cassandra.lucene.schema.mapping,BigDecimalMapperTest,testValueDecimalExtremeSort,[junit:junit]
com.stratio.cassandra.lucene.schema.mapping,GeoShapeMapperTest,testConstructorWithAllArgs,"[junit:junit,org.apache.lucene:lucene-spatial]"
com.stratio.cassandra.lucene.schema.mapping,TextMapperTest,testConstructorWithAllArgs,[junit:junit]
com.stratio.cassandra.lucene.search,SearchTest,testRequiresFullScan,[junit:junit]
com.stratio.cassandra.lucene.search.condition,ConditionTest,testQueryWithoutBoost,"[junit:junit,org.apache.lucene:lucene-core]"
com.stratio.cassandra.lucene.search.condition,MatchConditionTest,testDouble,"[junit:junit,org.apache.lucene:lucene-core]"
com.stratio.cassandra.lucene.search.condition,WildcardConditionTest,testStringValue,"[junit:junit,org.apache.lucene:lucene-core]"
com.stratio.cassandra.lucene.testsAT.geospatial,GeoShapeSearchSpatialOperationsIT,after,[junit:junit]
com.stratio.cassandra.lucene.testsAT.indexes,MultipleKeyIndexHandlingIT,"",[junit:junit]
com.stratio.cassandra.lucene.testsAT.search,FuzzySearchIT,testFuzzyInetFieldWith0MaxEdits,"[com.stratio.cassandra:cassandra-lucene-index-builder,junit:junit]"
com.stratio.cassandra.lucene.testsAT.search,RangeSearchIT,testRangeInetField3,"[com.stratio.cassandra:cassandra-lucene-index-builder,junit:junit]"
com.stratio.cassandra.lucene.testsAT.search,RangeSearchWithDocValuesIT,testRangeBlobField4,"[com.stratio.cassandra:cassandra-lucene-index-builder,junit:junit]"
com.stratio.cassandra.lucene.testsAT.search,RegexpSearchIT,testRegexpMapField4,"[com.stratio.cassandra:cassandra-lucene-index-builder,junit:junit]"
com.stratio.cassandra.lucene.testsAT.story,ComplexKeyIndexHandlingIT,testCreateIndexDuringInsertions1,"[com.stratio.cassandra:cassandra-lucene-index-builder,junit:junit]"
